1547,98918	0,00619
1549,81586	0,00572
1551,64187	0,00564
1553,4672	0,00622
1555,29186	0,00618
1557,11584	0,00715
1558,93915	0,00794
1560,76179	0,00828
1562,58375	0,00845
1564,40504	0,0115
1566,22566	0,01293
1568,04561	0,01392
1569,86488	0,01705
1571,68348	0,0217
1573,50141	0,02683
1575,31867	0,03391
1577,13526	0,04465
1578,95117	0,06662
1580,76642	0,10321
1582,581	0,13495
1584,3949	0,14496
1586,20814	0,13274
1588,0207	0,10191
1589,8326	0,07699
1591,64382	0,06761
1593,45438	0,07292
1595,26427	0,09266
1597,07349	0,12955
1598,88205	0,18645
1600,68993	0,25226
1602,49715	0,29804
1604,3037	0,29537
1606,10958	0,2489
1607,91479	0,18537
1609,71934	0,12732
1611,52322	0,08766
1613,32644	0,06056
1615,12899	0,04517
1616,93087	0,03432
1618,73209	0,02942
1620,53264	0,02684
1622,33253	0,02272
1624,13176	0,02103
1625,93032	0,01831
1627,72821	0,0167
1629,52544	0,01619
1631,32201	0,01519
1633,11791	0,01398
1634,91315	0,01404
1636,70773	0,01186
1638,50164	0,01212
1640,29489	0,01308
1642,08748	0,015
1643,87941	0,01699
1645,67067	0,01988
1647,46128	0,02019
1649,25122	0,02046
1651,0405	0,01935
1652,82912	0,01728
1654,61708	0,013
1656,40438	0,01189
1658,19102	0,00935
1659,977	0,0077
1661,76231	0,00736
1663,54697	0,00535
1665,33098	0,00424
1667,11432	0,00415
1668,897	0,00402
1670,67902	0,00568
1672,46039	0,00553
1674,2411	0,00504
1676,02115	0,00503
1677,80054	0,00559
1679,57928	0,00524
1681,35736	0,00616
1683,13478	0,00565
1684,91154	0,00438
1686,68765	0,00393
1688,46311	0,00364
1690,2379	0,00482
1692,01204	0,00452
1693,78553	0,00297
1695,55836	0,00194
1697,33054	0,00202
1699,10206	0,00278
1700,87293	0,00176
1702,64314	7,77133E-4
1704,4127	0,00162
1706,1816	0,00109
1707,94986	0,00241
1709,71745	0,00253
1711,4844	0,0025
1713,25069	0,00334
1715,01633	0,0012
1716,78132	9,66912E-4
1718,54566	0,00111
1720,30934	0,00136
1722,07237	0,00236
1723,83476	0,00205
1725,59649	0,00279
1727,35757	0,00241
1729,118	0,00232
1730,87777	0,00231
1732,6369	0,00332
1734,39538	0,00235
1736,15321	0,00135
1737,91039	0,00204
1739,66692	0,00276
1741,4228	0,00182
1743,17803	0,00259
1744,93262	0,0021
1746,68655	7,41852E-4
1748,43984	0,00114
1750,19248	0,00211
1751,94447	0,00326
1753,69582	0,00134
1755,44652	0,00164
1757,19657	0,00136
1758,94597	9,33951E-4
1760,69473	0,00133
1762,44284	4,33976E-4
1764,19031	9,37905E-4
1765,93713	0,00201
1767,6833	0,00146
1769,42883	0,00264
1771,17372	0,00298
1772,91796	0,00188
1774,66155	0,0017
1776,40451	0,00122
1778,14681	0,00179
1779,88848	0,00248
1781,6295	0,0021
1783,36987	9,87252E-4
1785,1096	0,00217
1786,8487	0,00228
1788,58714	0,00127
1790,32495	0,00305
1792,06211	0,00346
1793,79863	0,00235
1795,53451	0,00236
1797,26975	0,00187
