# Mode: Measurement
# Date: 2026-03-13 12:28:15
# Light source: off
# Gain: 10.0
# Exposure: 10000
Pixel,Wavelength,Intensity
1069,799.10985,0.119089
1070,799.605589,0.116069
1071,800.101333,0.113584
1072,800.597084,0.111482
1073,801.092841,0.108811
1074,801.588604,0.105618
1075,802.084373,0.101943
1076,802.580149,0.100996
1077,803.075931,0.097966
1078,803.571719,0.0955174
1079,804.067513,0.0952846
1080,804.563313,0.0942326
1081,805.05912,0.092125
1082,805.554933,0.094193
1083,806.050753,0.0911614
1084,806.546579,0.0907343
1085,807.042411,0.0899
1086,807.53825,0.0896115
1087,808.034095,0.0882595
1088,808.529946,0.0875322
1089,809.025804,0.0838349
1090,809.521668,0.0829751
1091,810.017539,0.0822162
1092,810.513416,0.0811155
1093,811.0093,0.0806812
1094,811.50519,0.0800012
1095,812.001087,0.0782528
1096,812.496991,0.0782014
1097,812.9929,0.0779153
1098,813.488817,0.0757576
1099,813.98474,0.0737097
1100,814.48067,0.0728653
1101,814.976606,0.0725476
1102,815.47255,0.0716846
1103,815.968499,0.0714389
