pixel,intensity,reference_wavelength,reference_intensity,calibrated_wavelength,calibrated_intensity
329,0.0694766566157341,478.353224,0.010351685674601815,478.353224,0.0694766566157341
330,0.08667983114719391,478.652154,0.010857217808039138,478.652154,0.08667983114719391
331,0.1219838559627533,478.951085,0.011362751632615298,478.951085,0.1219838559627533
332,0.15561142563819885,479.250016,0.012134087901081489,479.250016,0.15561142563819885
333,0.18859802186489105,479.548946,0.012957424993209492,479.548946,0.18859802186489105
334,0.2304162085056305,479.847877,0.013780764839618065,479.847877,0.2304162085056305
335,0.2671244144439697,480.146808,0.015209577612572299,480.146808,0.2671244144439697
336,0.29239076375961304,480.445739,0.0172657837019999,480.445739,0.29239076375961304
337,0.27415162324905396,480.744669,0.019321982912896718,480.744669,0.27415162324905396
338,0.24057723581790924,481.0436,0.021411279468076687,481.0436,0.24057723581790924
339,0.19842025637626648,481.342531,0.0236943609248827,481.342531,0.19842025637626648
340,0.16178587079048157,481.641461,0.025977434744202294,481.641461,0.16178587079048157
341,0.117587611079216,481.940392,0.028260516201008307,481.940392,0.117587611079216
342,0.08023900538682938,482.239323,0.03060339016271069,482.239323,0.08023900538682938
343,0.06844276189804077,482.538254,0.03296115659873326,482.538254,0.06844276189804077
344,0.06746991723775864,482.837184,0.03531891514742923,482.837184,0.06746991723775864
345,0.06592978537082672,483.136115,0.03764139033316844,483.136115,0.06592978537082672
346,0.06567984074354172,483.435046,0.03992165136024573,483.435046,0.06567984074354172
347,0.06619545072317123,483.733977,0.042201912387323015,483.733977,0.06619545072317123
348,0.06595984846353531,484.032907,0.04445688035394053,484.032907,0.06595984846353531
349,0.065493643283844,484.331838,0.046507445583910685,484.331838,0.065493643283844
350,0.0667022094130516,484.630769,0.048558010813880836,484.630769,0.0667022094130516
351,0.0655825212597847,484.929699,0.05060856918419071,484.929699,0.0655825212597847
352,0.06435322016477585,485.22863,0.051876611725717996,485.22863,0.06435322016477585
